index,statefp,state,countyfp,county,unique.name,hurricane,zcta,time.seconds,track_order,wind_order,rain_order,track_rate,wind_rate,rain_rate,track_bid1,wind_bid1,rain_bid1,track_answer1,wind_answer1,rain_answer1,track_bid2,wind_bid2,rain_bid2,track_answer2,wind_answer2,rain_answer2,mean.inc18,female,experience,evacuate,voice,action,long_risk,age,owner,tenure,short_risk,hurricane_awareness,fema_awareness,nfip_awareness,damage,hh_size,dist.shore,loss,fem_20ws,fem_30ws,fem_40ws,fem_50ws,meaninc_20ws,meaninc_30ws,meaninc_40ws,meaninc_50ws,ownr_20ws,ownr_30ws,ownr_40ws,ownr_50ws,tax,personal,worth,costly,trust,mean.inc11,US_inc18,dif_mean
3335,13,georgia,81,crisp,georgia crisp,michael,31015,2130,2,1,3,1,1,1,36,44,47,1,1,1,43.2,52.8,56.4,1,0,0,56002,1,1,0,3,1,0.1,18,0,10,0.2,3,2,1,1,4,203937.1719,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,49904.19,68372.58687,-2.867192308
3336,13,georgia,99,early,georgia early,michael,39823,1105,3,2,1,3,2,2,22,37,26,1,0,1,26.4,29.6,31.2,1,0,0,44845,1,1,1,2,2,0.02,30,0,7,0.01,4,3,1,0,10,128847.8568,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,50452.24,68372.58687,-28.4858
3337,13,georgia,277,tift,georgia tift,michael,31793,32132,2,3,1,3,3,1,23,42,40,0,0,0,18.4,33.6,32,0,0,0,72295,1,0,0,2,2,1.00E-04,60,1,12.83333333,1.00E-04,4,1,1,0,3,155410.7097,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,69536.81,68372.58687,25.5626025
3338,13,georgia,81,crisp,georgia crisp,michael,31015,1418,2,1,3,3,1,3,47,16,24,0,0,1,37.6,12.8,28.8,0,1,1,56002,1,1,0,3,3,0.1,60,1,15,0.01,4,1,1,1,2,203937.1719,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,0,0,49904.19,68372.58687,-2.867192308
3339,13,georgia,287,turner,georgia turner,michael,31714,405,3,1,2,1,1,2,24,49,49,1,1,0,28.8,58.8,39.2,0,1,0,49240,1,1,0,4,2,0.01,20,1,4,0.02,3,2,2,1,7,181156.1677,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,1,0,0,47362.82,68372.58687,13.37060889
3340,12,florida,5,bay,florida bay,michael,32444,918,3,1,2,1,1,2,17,36,24,1,1,1,20.4,43.2,28.8,1,1,1,83477,1,1,0,1,3,0.2,64,1,0.916666667,0.2,4,3,3,1,1,1254.920016,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,83682.15,68372.58687,-44.61580901
3341,13,georgia,131,grady,georgia grady,michael,39897,341,2,3,1,1,1,1,8,41,38,1,0,1,9.6,32.8,45.6,0,0,0,63300,1,1,0,2,3,0.001,26,1,4,2.00E-04,3,1,1,0,2,86809.00877,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,48938.04,68372.58687,14.28923065
3342,13,georgia,95,dougherty,georgia dougherty,michael,31705,840,1,2,3,1,3,1,32,2,25,1,1,0,38.4,2.4,20,0,1,0,40554,1,1,1,5,4,2.00E-04,58,1,19,2.00E-04,1,4,2,0,3,153113.116,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,1,1,0,43476.75,68372.58687,-9.890252727
3343,13,georgia,95,dougherty,georgia dougherty,michael,31701,703,3,1,2,1,1,3,21,37,8,1,0,1,25.2,29.6,9.6,0,0,0,41158,0,1,0,2,3,0.02,30,0,0.5,2.00E-04,2,2,2,1,7,157176.6189,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,37232.37,68372.58687,-9.890252727
3344,12,florida,133,washington,florida washington,michael,32428,473,3,1,2,2,1,2,26,42,40,1,1,1,31.2,50.4,48,1,1,1,52751,1,1,0,3,3,0.02,23,1,5,0.05,3,3,2,0,4,33303.67116,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,55803.92,68372.58687,-25.06561263
3345,12,florida,39,gadsden,florida gadsden,michael,32351,948,2,3,1,1,1,3,16,45,32,1,1,1,19.2,54,38.4,1,1,1,47243,1,1,1,4,4,0.001,54,1,18,0.001,3,2,2,1,4,58636.69171,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,44938.97,68372.58687,-5.073989024
3346,12,florida,5,bay,florida bay,michael,32409,620,3,2,1,3,1,3,28,3,11,0,0,0,22.4,2.4,8.8,0,0,0,70665,1,1,0,3,3,2.00E-04,38,1,2,2.00E-04,2,2,1,0,8,6831.425739,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,69998.98,68372.58687,-44.61580901
3347,13,georgia,95,dougherty,georgia dougherty,michael,31705,721,2,3,1,1,1,1,19,42,46,1,0,0,22.8,33.6,36.8,1,0,0,40554,1,1,0,5,5,0.002,64,0,16,0.01,4,4,4,1,3,153113.116,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,1,43476.75,68372.58687,-9.890252727
3348,12,florida,5,bay,florida bay,michael,32401,5880,2,3,1,3,2,1,10,4,25,1,1,1,12,4.8,30,1,1,1,52393,1,0,0,4,5,0.002,42,0,0.916666667,0.001,4,2,1,0,1,759.6207787,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,54036.6,68372.58687,-44.61580901
3349,12,florida,129,wakulla,florida wakulla,michael,32327,449,2,3,1,2,3,2,31,21,28,0,1,0,24.8,25.2,22.4,0,0,1,71180,1,1,0,2,2,0.02,23,0,5,0.002,3,2,0,0,4,8495.211747,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,71168.53,68372.58687,20.81304624
3350,13,georgia,87,decatur,georgia decatur,michael,39817,999,3,1,2,3,1,1,26,48,46,0,1,0,20.8,57.6,36.8,1,1,0,45084,1,1,0,3,1,0.05,34,0,1,0.1,2,1,1,1,5,96077.49871,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,46802.34,68372.58687,-18.11838191
3351,12,florida,129,wakulla,florida wakulla,michael,32327,1701,1,2,3,1,3,1,23,48,22,1,1,1,27.6,57.6,26.4,1,1,1,71180,0,1,0,4,4,0.02,41,0,1,0.05,2,1,1,0,5,8495.211747,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,71168.53,68372.58687,20.81304624
3352,13,georgia,177,lee,georgia lee,michael,31763,1101,2,1,3,3,1,1,27,11,46,1,0,1,32.4,8.8,55.2,1,1,1,77583,0,1,0,1,1,0.01,51,0,2,2.00E-04,3,2,0,1,3,178311.2391,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,1,76781.24,68372.58687,-8.351484314
3353,13,georgia,273,terrell,georgia terrell,michael,39842,2713,1,2,3,1,2,1,14,22,38,0,0,0,11.2,17.6,30.4,0,0,0,51430,1,1,0,2,4,0.1,34,0,3,0.05,3,2,2,1,7,181624.4922,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,45306.22,68372.58687,-7.922680435
3354,13,georgia,277,tift,georgia tift,michael,31794,536,2,1,3,1,2,3,3,49,39,1,0,1,3.6,39.2,46.8,1,0,1,53497,1,1,0,2,2,1.00E-04,50,0,1.25,1.00E-04,3,2,0,0,4,156960.6853,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,1,1,0,53097.57,68372.58687,25.5626025
3355,12,florida,73,leon,florida leon,michael,32304,677,3,1,2,2,3,3,19,15,15,0,0,1,15.2,12,18,0,0,1,29908,1,1,0,3,3,1,25,0,3,1,3,1,1,0,2,37489.34276,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,29128.01,68372.58687,21.01804071
3356,12,florida,129,wakulla,florida wakulla,michael,32327,461,3,1,2,3,1,2,29,31,7,0,0,1,23.2,24.8,8.4,0,0,1,71180,0,1,0,2,2,0.001,32,0,1.333333333,0.001,1,0,0,0,3,8495.211747,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,1,71168.53,68372.58687,20.81304624
3357,13,georgia,95,dougherty,georgia dougherty,michael,31701,957,2,3,1,1,3,2,1,19,10,0,0,0,0.8,15.2,8,0,0,0,41158,1,0,0,3,2,1,41,0,10.83333333,0.2,4,2,3,0,1,157176.6189,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,1,37232.37,68372.58687,-9.890252727
3358,13,georgia,95,dougherty,georgia dougherty,michael,31701,412,2,3,1,1,2,1,47,33,48,0,1,0,37.6,39.6,38.4,1,1,1,41158,1,1,0,2,2,1.00E-04,42,0,3,1.00E-04,0,0,0,1,2,157176.6189,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,37232.37,68372.58687,-9.890252727
3359,12,florida,73,leon,florida leon,michael,32317,2030,2,3,1,1,3,2,13,43,31,1,0,0,15.6,34.4,24.8,1,0,0,103733,0,1,1,3,3,0.2,74,1,4.416666667,0.1,2,2,2,1,2,37292.09868,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,1,111221.38,68372.58687,21.01804071
3360,12,florida,73,leon,florida leon,michael,32303,1023,1,3,2,1,3,2,31,50,27,0,0,0,24.8,40,21.6,1,0,1,64018,0,1,0,1,1,0.05,70,1,40,0.01,3,1,0,1,2,43593.86231,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,62560.19,68372.58687,21.01804071
3361,13,georgia,277,tift,georgia tift,michael,31794,387,1,2,3,3,3,3,6,8,25,1,1,1,7.2,9.6,30,1,1,1,53497,1,1,0,2,1,1.00E-04,21,0,0.583333333,2.00E-04,3,2,1,1,2,156960.6853,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,53097.57,68372.58687,25.5626025
3362,13,georgia,201,miller,georgia miller,michael,39837,816,2,3,1,1,2,1,43,21,50,0,0,0,34.4,16.8,40,0,0,0,50444,1,1,1,1,1,0.05,42,1,26,0.02,3,3,3,1,3,121040.2886,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,49271.39,68372.58687,-35.72457347
3363,12,florida,73,leon,florida leon,michael,32304,388,2,3,1,2,1,3,46,34,40,0,0,1,36.8,27.2,48,0,0,1,29908,1,1,0,4,2,0.02,21,0,0.5,0.05,1,2,3,0,1,37489.34276,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,29128.01,68372.58687,21.01804071
3364,12,florida,129,wakulla,florida wakulla,michael,32358,1127,1,2,3,2,3,1,44,44,45,1,1,1,52.8,52.8,54,1,1,1,68278,1,1,1,2,2,0.01,65,1,24.41666667,0.002,2,2,3,0,2,17823.91416,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,60914.91,68372.58687,20.81304624
3365,13,georgia,175,laurens,georgia laurens,michael,31021,475,3,2,1,2,1,3,1,11,25,1,1,0,1.2,13.2,20,1,1,0,56392,0,1,0,5,5,1,24,0,0.666666667,0.01,4,0,0,0,2,172389.8704,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,60614.33,68372.58687,13.9760938
3366,13,georgia,275,thomas,georgia thomas,michael,31792,468,2,3,1,1,2,1,48,32,38,0,0,0,38.4,25.6,30.4,0,0,0,61792,1,0,0,5,4,1.00E-04,30,1,3.583333333,2.00E-04,3,3,3,0,3,71590.62854,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,0,1,61952.25,68372.58687,25.77027922
3367,12,florida,73,leon,florida leon,michael,32304,498,2,1,3,1,1,3,34,17,44,1,0,1,40.8,13.6,52.8,0,0,0,29908,1,1,0,2,2,0.001,34,0,0.5,1.00E-04,3,2,2,0,3,37489.34276,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,1,1,1,29128.01,68372.58687,21.01804071
3368,12,florida,73,leon,florida leon,michael,32310,601,1,3,2,2,1,3,33,49,17,0,0,0,26.4,39.2,13.6,0,0,0,49884,0,1,0,1,3,0.02,60,1,43,0.01,4,0,0,1,3,38313.50817,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,0,1,47637.41,68372.58687,21.01804071
3369,12,florida,5,bay,florida bay,michael,32405,525,1,3,2,3,3,2,25,5,35,1,1,0,30,6,28,1,1,0,65123,1,1,0,2,3,0.02,36,0,0.333333333,0.001,3,1,0,1,3,2696.940304,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,68696.09,68372.58687,-44.61580901
3370,12,florida,5,bay,florida bay,michael,32444,631,3,1,2,3,2,2,36,1,18,0,1,0,28.8,1.2,14.4,0,1,0,83477,1,1,0,2,2,0.2,41,1,5,0.2,4,3,3,1,4,1254.920016,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,1,83682.15,68372.58687,-44.61580901
3371,13,georgia,175,laurens,georgia laurens,michael,31019,854,3,1,2,2,1,2,31,31,46,1,1,1,37.2,37.2,55.2,0,1,0,51427,1,1,0,5,4,0.001,62,1,3,1.00E-04,3,3,3,1,1,178867.7905,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,59292.23,68372.58687,13.9760938
3372,12,florida,5,bay,florida bay,michael,32401,537,3,2,1,2,2,1,29,16,29,1,1,1,34.8,19.2,34.8,1,1,1,52393,1,1,0,5,5,0.2,38,0,0.416666667,0.2,1,1,0,1,3,759.6207787,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,1,0,0,54036.6,68372.58687,-44.61580901
3373,12,florida,73,leon,florida leon,michael,32311,439,3,1,2,3,2,2,1,41,36,1,1,1,1.2,49.2,43.2,1,1,1,91652,1,1,0,1,1,0.01,29,1,2,0.02,2,2,0,1,4,29290.26126,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,83946.57,68372.58687,21.01804071
3374,13,georgia,99,early,georgia early,michael,39823,397,1,2,3,3,2,1,22,42,47,1,0,0,26.4,33.6,37.6,1,0,0,44845,1,1,0,5,5,1.00E-04,30,0,8,1.00E-04,3,2,2,1,2,128847.8568,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,50452.24,68372.58687,-28.4858
3375,13,georgia,95,dougherty,georgia dougherty,michael,31721,536,3,1,2,3,2,3,27,38,48,0,0,0,21.6,30.4,38.4,0,0,0,89922,1,1,0,3,1,1,72,1,28,0.2,2,0,1,1,2,152697.3858,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,0,1,94631.85,68372.58687,-9.890252727
3376,13,georgia,81,crisp,georgia crisp,michael,31015,1151,1,3,2,3,3,1,17,8,1,1,1,1,20.4,9.6,1.2,1,1,1,56002,1,1,1,5,5,1.00E-04,54,1,14.33333333,1.00E-04,0,0,4,1,3,203937.1719,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,49904.19,68372.58687,-2.867192308
3377,12,florida,5,bay,florida bay,michael,32404,949,1,3,2,2,2,1,13,27,37,1,0,1,15.6,21.6,44.4,1,1,1,66436,1,1,1,2,2,0.001,42,1,1,0.001,4,4,2,1,6,7272.153465,5,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,65914.03,68372.58687,-44.61580901
3378,12,florida,129,wakulla,florida wakulla,michael,32327,1976,1,2,3,3,3,1,44,22,45,1,1,1,52.8,26.4,54,1,1,1,71180,1,1,0,3,3,1,55,1,16.58333333,1,4,4,4,0,1,8495.211747,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,71168.53,68372.58687,20.81304624
3379,12,florida,39,gadsden,florida gadsden,michael,32351,901,1,2,3,2,1,3,30,49,16,1,0,0,36,39.2,12.8,0,0,0,47243,0,1,0,5,5,0.2,72,1,20,0.2,2,1,2,1,4,58636.69171,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,44938.97,68372.58687,-5.073989024
3380,12,florida,5,bay,florida bay,michael,32413,584,3,2,1,2,3,1,39,14,32,0,0,0,31.2,11.2,25.6,0,0,0,90020,1,1,0,4,4,0.05,31,0,4,0.02,4,3,0,1,2,3381.987532,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,1,0,79392.67,68372.58687,-44.61580901
3381,12,florida,13,calhoun,florida calhoun,michael,32421,1542,1,2,3,2,2,3,38,46,13,0,0,0,30.4,36.8,10.4,0,0,0,57256,1,1,0,4,3,1.00E-04,62,1,4.416666667,1.00E-04,4,2,3,1,9,45153.8963,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,41206.58,68372.58687,-55.19385333
3382,13,georgia,261,sumter,georgia sumter,michael,31709,313,1,3,2,1,1,1,15,49,17,1,0,1,18,39.2,20.4,1,0,1,52858,0,1,0,2,2,0.01,35,0,1.666666667,0.01,2,2,1,1,6,214154.3871,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,57785.94,68372.58687,-4.329832051
3383,12,florida,63,jackson,florida jackson,michael,32446,496,3,2,1,1,1,3,37,31,8,1,1,1,44.4,37.2,9.6,1,1,1,60481,1,1,1,5,5,0.002,45,1,2,0.02,1,2,4,0,4,68241.37816,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,80287.63,68372.58687,-43.86771824
3384,13,georgia,95,dougherty,georgia dougherty,michael,31701,858,2,3,1,3,3,1,26,38,4,0,1,0,20.8,45.6,3.2,0,0,0,41158,0,1,0,4,3,0.01,38,0,7,0.001,4,3,1,1,3,157176.6189,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,37232.37,68372.58687,-9.890252727
3385,12,florida,73,leon,florida leon,michael,32304,309,2,1,3,2,3,3,27,4,23,0,0,0,21.6,3.2,18.4,0,0,0,29908,1,0,0,2,3,0.001,18,0,0.416666667,2.00E-04,2,0,0,0,1,37489.34276,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,0,0,29128.01,68372.58687,21.01804071
3386,12,florida,73,leon,florida leon,michael,32309,623,3,1,2,3,1,2,44,9,36,0,0,0,35.2,7.2,28.8,0,0,0,100559,1,1,0,1,1,0.02,62,1,19,0.02,4,3,2,0,3,48545.96396,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,112588.68,68372.58687,21.01804071
3387,13,georgia,277,tift,georgia tift,michael,31794,351,1,3,2,1,1,1,10,24,28,1,0,0,12,19.2,22.4,0,0,0,53497,0,1,0,2,3,0.05,42,1,6.166666667,0.02,4,2,2,0,4,156960.6853,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,1,1,53097.57,68372.58687,25.5626025
3388,12,florida,73,leon,florida leon,michael,32303,617,2,3,1,1,2,2,1,44,4,0,0,0,0.8,35.2,3.2,0,0,0,64018,1,1,0,1,1,1.00E-04,56,1,20,0.01,2,2,1,1,2,43593.86231,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,62560.19,68372.58687,21.01804071
3389,13,georgia,277,tift,georgia tift,michael,31794,770,3,1,2,3,2,3,20,49,41,1,0,0,24,39.2,32.8,0,0,1,53497,1,0,0,4,3,0.02,24,0,1,0.002,1,1,1,0,2,156960.6853,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,1,1,53097.57,68372.58687,25.5626025
3390,13,georgia,95,dougherty,georgia dougherty,michael,31705,474,1,2,3,2,1,1,8,45,7,0,1,1,6.4,54,8.4,1,0,1,40554,1,1,0,3,3,0.002,37,0,0.833333333,0.001,2,1,0,1,3,153113.116,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,43476.75,68372.58687,-9.890252727
3391,12,florida,73,leon,florida leon,michael,32309,723,3,2,1,2,3,1,8,46,22,1,0,0,9.6,36.8,17.6,0,0,1,100559,1,1,0,4,3,0.1,49,1,22.41666667,0.1,3,2,1,0,3,48545.96396,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,112588.68,68372.58687,21.01804071
3392,12,florida,73,leon,florida leon,michael,32303,376,3,2,1,2,1,1,25,31,28,1,1,1,30,37.2,33.6,1,1,1,64018,0,1,0,4,5,1,23,0,0.166666667,0.2,2,0,0,0,1,43593.86231,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,62560.19,68372.58687,21.01804071
3393,13,georgia,287,turner,georgia turner,michael,31790,591,3,2,1,2,1,1,6,44,7,1,1,1,7.2,52.8,8.4,1,1,1,43940,1,1,1,4,4,1.00E-04,49,0,1,1.00E-04,4,4,2,0,5,176343.8179,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,64178.35,68372.58687,13.37060889
3394,12,florida,5,bay,florida bay,michael,32444,616,1,2,3,2,2,3,32,14,2,1,1,0,38.4,16.8,1.6,1,1,1,83477,0,1,0,1,1,0.1,22,0,18,0.2,2,2,0,1,4,1254.920016,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,1,83682.15,68372.58687,-44.61580901
3395,13,georgia,95,dougherty,georgia dougherty,michael,31721,470,2,3,1,1,3,1,6,3,15,0,0,1,4.8,2.4,18,0,0,0,89922,0,1,0,2,2,0.001,72,1,21.5,0.001,2,1,1,0,2,152697.3858,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,94631.85,68372.58687,-9.890252727
3396,12,florida,73,leon,florida leon,michael,32301,602,2,1,3,1,2,1,35,37,6,0,0,1,28,29.6,7.2,0,0,1,54549,1,1,0,1,1,1,19,0,10,1,2,0,0,0,6,32124.31862,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,1,1,0,52082.83,68372.58687,21.01804071
3397,12,florida,123,taylor,florida taylor,michael,32347,338,1,2,3,3,1,3,32,12,47,0,1,0,25.6,14.4,37.6,0,0,0,54119,1,1,0,2,2,1.00E-04,18,0,18,1.00E-04,1,1,1,0,4,25978.92744,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,1,63444.98,68372.58687,11.02121382
