geoid,tot.pop18,male.pop18,fem.pop18,med.inc18,mean.inc18,mean.inc18.moe,zcta
8600000US05031,120,40,80,84196,217153,144559,05031
8600000US05032,1826,879,947,52917,59153,5298,05032
8600000US05033,1985,1037,948,51400,62849,6497,05033
8600000US05034,278,122,156,77981,100328,53692,05034
8600000US05035,587,294,293,51875,69089,14084,05035
8600000US05036,876,406,470,55234,71940,9133,05036
8600000US05037,418,214,204,85197,92975,17209,05037
8600000US05038,1046,509,537,51625,56957,5251,05038
8600000US05039,938,464,474,50114,65457,8161,05039
8600000US05040,479,220,259,72841,75287,10319,05040
8600000US05041,339,218,121,67837,70226,13920,05041
8600000US05042,398,207,191,57321,75288,16670,05042
8600000US05043,804,377,427,71118,94143,15654,05043
8600000US05045,1521,711,810,59112,71896,7816,05045
8600000US05046,911,478,433,51667,59685,6803,05046
8600000US05048,2333,1230,1103,58295,80925,12504,05048
8600000US05050,129,70,59,46875,62297,23754,05050
8600000US05051,1211,536,675,54952,62453,9351,05051
8600000US05052,145,84,61,68214,82991,34201,05052
8600000US05053,381,196,185,109250,124733,28354,05053
8600000US05055,2474,1162,1312,114405,148237,18425,05055
8600000US05056,375,190,185,58750,80040,20434,05056
8600000US05058,218,103,115,74531,89825,24963,05058
8600000US05059,272,117,155,,108192,63236,05059
8600000US05060,3830,1862,1968,61713,73892,6264,05060
8600000US05061,1261,688,573,69271,78890,13116,05061
8600000US05062,521,273,248,51719,66655,9073,05062
8600000US05065,767,384,383,59625,82566,15745,05065
8600000US05067,181,93,88,141667,128998,26848,05067
8600000US05068,2571,1205,1366,56731,63439,6766,05068
8600000US05069,420,193,227,57273,72262,12245,05069
8600000US05070,456,195,261,91354,113410,24187,05070
8600000US05071,89,33,56,53606,56509,7523,05071
8600000US05072,380,167,213,73194,100682,33067,05072
8600000US05075,819,369,450,74500,93234,18273,05075
8600000US05076,317,166,151,49688,62125,7544,05076
8600000US05077,1015,539,476,62788,86405,10936,05077
8600000US05079,561,267,294,58333,57923,5020,05079
8600000US05081,399,170,229,28516,38984,7831,05081
8600000US05083,206,102,104,46167,68729,39415,05083
8600000US05084,248,139,109,61700,78827,19467,05084
8600000US05086,554,291,263,57500,65688,9425,05086
8600000US05089,3750,1732,2018,53061,66036,10587,05089
8600000US05091,2713,1243,1470,68799,112092,27497,05091
8600000US05101,3453,1580,1873,43427,55921,5292,05101
8600000US05141,127,46,81,27500,37188,13114,05141
8600000US05142,561,302,259,49792,59292,8433,05142
8600000US05143,3513,1801,1712,53138,72145,6685,05143
8600000US05146,551,271,280,57054,73036,9199,05146
8600000US05148,813,420,393,64904,109822,23297,05148
8600000US05149,1724,846,878,55701,72133,9674,05149
8600000US05150,583,223,360,27946,45559,22965,05150
8600000US05151,1269,631,638,58933,73292,12979,05151
8600000US05152,306,133,173,63750,82955,15846,05152
8600000US05153,519,242,277,49306,66394,14826,05153
8600000US05154,389,176,213,41563,64403,17037,05154
8600000US05155,696,347,349,50368,62453,13738,05155
8600000US05156,7386,3702,3684,51054,59232,4120,05156
8600000US05158,810,404,406,52903,63719,10763,05158
8600000US05161,489,258,231,72500,112077,37395,05161
8600000US05201,11700,5524,6176,49272,65382,4922,05201
8600000US05250,2888,1386,1502,58079,82734,12329,05250
8600000US05251,1141,528,613,53158,78673,12441,05251
8600000US05252,216,94,122,60625,79748,18677,05252
8600000US05253,347,144,203,67813,85697,40562,05253
8600000US05254,179,82,97,90368,131356,63430,05254
8600000US05255,3191,1440,1751,49844,89754,23268,05255
8600000US05257,2445,1151,1294,52222,72936,8710,05257
8600000US05260,438,247,191,88221,96351,29373,05260
8600000US05261,1972,977,995,54623,64041,11144,05261
8600000US05262,1591,836,755,68098,88560,16201,05262
8600000US05301,13390,6294,7096,49304,69408,4019,05301
8600000US05340,514,249,265,49348,67200,7733,05340
8600000US05341,299,148,151,53750,66596,13222,05341
8600000US05342,536,256,280,47656,57278,11156,05342
8600000US05343,651,333,318,51458,72943,12706,05343
8600000US05345,1908,882,1026,52218,69626,5520,05345
8600000US05346,4320,2248,2072,58768,82088,13659,05346
8600000US05350,550,259,291,55893,60535,6070,05350
8600000US05352,754,374,380,63250,91167,15801,05352
8600000US05353,756,376,380,67500,82960,19670,05353
8600000US05354,1816,830,986,75938,89372,8002,05354
8600000US05355,561,303,258,57132,82738,11501,05355
8600000US05356,741,342,399,45250,56655,8382,05356
8600000US05358,144,78,66,67188,81773,19054,05358
8600000US05359,425,216,209,61389,77514,14111,05359
8600000US05360,143,66,77,69583,104895,45292,05360
8600000US05361,912,444,468,62019,72253,8461,05361
8600000US05362,51,23,28,77083,89052,38256,05362
8600000US05363,1410,704,706,47759,63860,11545,05363
8600000US05401,25459,12860,12599,44097,64414,3070,05401
8600000US05403,15761,7372,8389,71087,94605,4758,05403
8600000US05404,6102,3252,2850,49663,59975,5746,05404
8600000US05405,4309,1837,2472,,,,05405
8600000US05408,7512,3253,4259,67618,84015,9318,05408
8600000US05439,1475,692,783,,,,05439
8600000US05440,1461,715,746,54048,68224,13128,05440
8600000US05441,699,356,343,65705,78329,15876,05441
8600000US05442,299,154,145,55000,62552,9525,05442
8600000US05443,5506,2673,2833,61832,74153,6055,05443
8600000US05444,1323,634,689,66964,83666,10310,05444
8600000US05445,2967,1559,1408,109886,166775,29799,05445
8600000US05446,12858,6106,6752,65333,89225,6157,05446
8600000US05447,48,35,13,38333,45419,11049,05447
8600000US05448,788,381,407,73750,88937,15278,05448
8600000US05450,3982,1979,2003,56863,70264,5288,05450
8600000US05452,16744,7953,8791,80807,97483,5672,05452
8600000US05454,3635,1852,1783,76117,89289,8869,05454
8600000US05455,814,442,372,85000,101353,10619,05455
8600000US05456,987,527,460,73500,95977,20339,05456
8600000US05457,1230,607,623,75833,79238,8044,05457
8600000US05458,1775,923,852,68250,89242,9144,05458
8600000US05459,1447,656,791,53068,59599,9119,05459
8600000US05461,3405,1833,1572,65917,102024,15758,05461
8600000US05462,1490,777,713,83558,97997,7632,05462
8600000US05463,384,179,205,62500,76837,9375,05463
8600000US05464,2606,1368,1238,72784,75630,6821,05464
8600000US05465,4118,2018,2100,96250,114998,11107,05465
8600000US05468,10766,5137,5629,80419,89194,6963,05468
8600000US05471,532,239,293,44706,51997,9133,05471
8600000US05472,1349,709,640,71607,88854,9159,05472
8600000US05473,1180,583,597,78214,108532,17108,05473
8600000US05474,748,405,343,75263,91075,9866,05474
8600000US05476,2465,1207,1258,49141,55958,4491,05476
8600000US05477,3494,1845,1649,92500,102467,8919,05477
8600000US05478,11511,5643,5868,61576,76147,5323,05478
8600000US05481,0,0,0,,,,05481
8600000US05482,6060,2758,3302,95017,133509,17928,05482
8600000US05483,1187,599,588,80000,91560,19440,05483
8600000US05485,75,32,43,62596,55626,13362,05485
8600000US05486,1362,637,725,85089,127455,20731,05486
8600000US05487,1244,652,592,69375,84288,8550,05487
8600000US05488,6402,3144,3258,66192,82067,8494,05488
8600000US05489,2675,1389,1286,98220,110377,7696,05489
8600000US05491,4794,2283,2511,70768,76826,3584,05491
8600000US05492,563,294,269,68750,76738,10136,05492
8600000US05494,1427,739,688,98482,117222,12753,05494
8600000US05495,7797,3706,4091,85480,104596,10184,05495
8600000US05602,9557,4315,5242,65779,83473,3998,05602
8600000US05640,111,58,53,53750,79425,19827,05640
8600000US05641,13024,6151,6873,53434,64356,3988,05641
8600000US05647,785,362,423,41953,58940,8912,05647
8600000US05648,366,169,197,77083,94505,23891,05648
8600000US05649,323,148,175,80515,76238,14614,05649
8600000US05650,977,450,527,63167,81379,11545,05650
8600000US05651,1154,549,605,69018,73650,10561,05651
8600000US05652,584,315,269,55714,60996,5974,05652
8600000US05653,379,199,180,49500,75160,27707,05653
8600000US05654,883,460,423,46875,69386,32220,05654
8600000US05655,2263,1134,1129,58036,67015,8610,05655
8600000US05656,2921,1463,1458,44964,60023,7451,05656
8600000US05657,81,42,39,97500,100611,41944,05657
8600000US05658,1217,580,637,56528,81268,13791,05658
8600000US05660,1406,708,698,78533,98211,11338,05660
8600000US05661,4612,2244,2368,57632,77900,9171,05661
8600000US05663,5718,3375,2343,72500,77035,5448,05663
8600000US05664,93,66,27,,,,05664
8600000US05667,1777,865,912,51071,70619,6475,05667
8600000US05669,565,289,276,62604,71961,11971,05669
8600000US05672,3593,1674,1919,57917,105362,38762,05672
8600000US05673,2059,1034,1025,77978,104156,10851,05673
8600000US05674,1188,578,610,62550,119999,33129,05674
8600000US05675,987,522,465,57216,67438,6882,05675
8600000US05676,3877,1918,1959,71442,86902,7101,05676
8600000US05677,1817,875,942,58563,91789,15175,05677
8600000US05678,172,73,99,46250,55496,21961,05678
8600000US05679,2753,1357,1396,65048,70934,6763,05679
8600000US05680,1735,863,872,63533,74990,6366,05680
8600000US05681,324,147,177,71250,65515,11762,05681
8600000US05682,978,531,447,60179,78963,11540,05682
8600000US05701,16641,8141,8500,50108,66994,3728,05701
8600000US05730,240,131,109,63417,84884,30453,05730
8600000US05732,599,250,349,59167,66628,14829,05732
8600000US05733,4791,2246,2545,55941,67467,6253,05733
8600000US05734,1151,609,542,65074,81492,10811,05734
8600000US05735,3765,1844,1921,45776,59883,6979,05735
8600000US05736,406,179,227,43333,78978,50745,05736
8600000US05737,706,375,331,68438,90199,9610,05737
8600000US05738,966,513,453,70476,93156,9461,05738
8600000US05739,1068,486,582,58542,72120,9322,05739
8600000US05740,22,0,22,,,,05740
8600000US05742,573,268,305,84688,95818,15839,05742
8600000US05743,2977,1435,1542,48263,58252,3669,05743
8600000US05744,516,206,310,61818,60383,11938,05744
8600000US05747,254,141,113,66250,75127,17598,05747
8600000US05748,270,142,128,51071,56932,6500,05748
8600000US05751,608,280,328,60288,94900,20415,05751
8600000US05753,9022,4207,4815,64360,82748,5576,05753
8600000US05757,657,318,339,58409,73241,7433,05757
8600000US05758,546,283,263,63875,80097,17577,05758
8600000US05759,1462,746,716,53466,66992,8864,05759
8600000US05760,976,509,467,60417,72202,8118,05760
8600000US05761,679,374,305,55568,83853,14875,05761
8600000US05762,299,143,156,54464,68790,12709,05762
8600000US05763,2182,1025,1157,55797,65505,6363,05763
8600000US05764,2842,1408,1434,51957,61534,5688,05764
8600000US05765,1377,686,691,64423,76774,6798,05765
8600000US05766,428,209,219,49152,69573,12862,05766
8600000US05767,965,476,489,48304,69443,10433,05767
8600000US05769,899,456,443,67019,82236,14757,05769
8600000US05770,765,377,388,61979,94263,18424,05770
8600000US05772,586,307,279,73173,84651,12436,05772
8600000US05773,1816,845,971,55833,71320,9456,05773
8600000US05774,882,455,427,64265,79575,13416,05774
8600000US05775,404,206,198,44792,67105,20711,05775
8600000US05776,615,304,311,57054,73472,13230,05776
8600000US05777,2719,1350,1369,61417,68915,4742,05777
8600000US05778,470,244,226,62604,73208,8779,05778
8600000US05819,7355,3626,3729,45134,60553,3980,05819
8600000US05820,464,255,209,40865,51372,8776,05820
8600000US05821,954,464,490,59167,98819,22039,05821
8600000US05822,1353,639,714,45114,54952,6212,05822
8600000US05824,957,469,488,56579,60993,4915,05824
8600000US05825,71,37,34,33750,42535,8929,05825
8600000US05826,725,362,363,60000,71044,8074,05826
8600000US05827,302,174,128,58125,63193,12536,05827
8600000US05828,1656,750,906,56250,72253,7372,05828
8600000US05829,1308,642,666,40846,55159,8555,05829
8600000US05830,1136,531,605,44135,62077,8337,05830
8600000US05832,690,376,314,49750,71297,14641,05832
8600000US05833,247,134,113,60625,56029,10202,05833
8600000US05836,854,384,470,49417,66348,13310,05836
8600000US05837,289,140,149,39375,44953,8220,05837
8600000US05839,622,296,326,44408,54723,7442,05839
8600000US05841,347,144,203,57083,72613,20649,05841
8600000US05842,384,185,199,61750,76592,12645,05842
8600000US05843,1968,957,1011,46071,57580,7305,05843
8600000US05845,932,494,438,40694,51689,7864,05845
8600000US05846,957,446,511,36450,48568,5574,05846
8600000US05847,608,287,321,50192,53968,6732,05847
8600000US05850,248,74,174,,,,05850
8600000US05851,5296,2785,2511,46795,73585,15805,05851
8600000US05853,455,222,233,39191,69401,21179,05853
8600000US05855,5801,3118,2683,50068,62973,4892,05855
8600000US05857,1980,928,1052,61667,73760,7059,05857
8600000US05858,369,204,165,35000,52952,11829,05858
8600000US05859,1286,599,687,43558,58616,6778,05859
8600000US05860,1968,1006,962,47974,54655,4460,05860
8600000US05862,197,85,112,70000,70246,9587,05862
8600000US05866,544,278,266,63558,66336,8752,05866
8600000US05867,660,304,356,63125,68955,10276,05867
8600000US05868,279,139,140,60536,65254,12674,05868
8600000US05871,1174,576,598,52269,57620,4117,05871
8600000US05872,701,330,371,40000,50722,8008,05872
8600000US05873,533,267,266,55921,69161,12213,05873
8600000US05874,440,196,244,40000,74567,23637,05874
8600000US05875,391,165,226,60938,94673,22274,05875
8600000US05901,14,9,5,33438,36233,24112,05901
8600000US05902,183,97,86,28846,39664,13855,05902
8600000US05903,691,368,323,39038,58521,8100,05903
8600000US05904,171,67,104,24167,30628,7110,05904
8600000US05905,632,317,315,43958,73446,13987,05905
8600000US05906,1018,523,495,42674,47583,4665,05906
8600000US05907,120,57,63,43750,47474,6071,05907
8600000US06001,13959,6445,7514,129888,186248,11723,06001
8600000US06002,17928,8059,9869,76952,100350,6072,06002
8600000US06010,47666,23277,24389,66829,82765,3867,06010
8600000US06013,7332,3568,3764,126341,149246,11034,06013
8600000US06016,5290,2464,2826,85024,98011,9151,06016
8600000US06018,2412,1244,1168,65718,83356,12767,06018
8600000US06019,7978,3911,4067,88165,125006,12845,06019
8600000US06020,0,0,0,,,,06020
8600000US06021,256,127,129,82625,105435,22556,06021
8600000US06022,77,36,41,,,,06022
8600000US06023,961,414,547,86842,95671,24998,06023
8600000US06024,395,178,217,94375,90843,18351,06024
8600000US06026,3953,1806,2147,100689,106247,11675,06026
8600000US06027,1122,554,568,93462,108826,11095,06027
8600000US06029,12495,6410,6085,85427,111243,9961,06029
8600000US06031,1241,613,628,86667,142783,33686,06031
8600000US06032,14180,6612,7568,97031,140650,10688,06032
8600000US06033,22479,10821,11658,112004,145449,8192,06033
8600000US06035,6045,3069,2976,107227,138552,15003,06035
8600000US06037,15585,7375,8210,99158,120064,8899,06037
8600000US06039,1540,819,721,80921,116489,28298,06039
8600000US06040,27013,12901,14112,63891,82642,3618,06040
8600000US06042,18815,8728,10087,79392,87929,3495,06042
8600000US06043,3868,1863,2005,105417,123472,10032,06043
8600000US06051,22112,10208,11904,34341,45601,2914,06051
8600000US06052,6381,3208,3173,71317,89396,8931,06052
8600000US06053,27441,13473,13968,50698,64273,3340,06053
8600000US06057,4851,2337,2514,107566,120624,13093,06057
8600000US06058,1264,661,603,76875,106894,11092,06058
8600000US06059,0,0,0,,,,06059
8600000US06060,2008,1020,988,147574,160623,23925,06060
8600000US06061,104,72,32,52031,57442,19687,06061
8600000US06062,14723,7429,7294,65553,82809,5705,06062
8600000US06063,2545,1285,1260,113462,122185,11672,06063
8600000US06065,601,293,308,93750,108168,23405,06065
8600000US06066,23874,11401,12473,62645,78106,3611,06066
8600000US06067,16672,7714,8958,83100,104127,6555,06067
8600000US06068,1271,560,711,77066,128442,37164,06068
8600000US06069,2077,939,1138,72679,145916,47723,06069
8600000US06070,12128,5932,6196,120335,162208,11244,06070
8600000US06071,9427,5474,3953,105164,133148,11489,06071
8600000US06073,4154,2104,2050,150184,188868,17609,06073
8600000US06074,20025,9368,10657,107088,121739,4955,06074
8600000US06076,10238,4748,5490,75368,91565,5548,06076
8600000US06078,10267,6011,4256,111586,148604,13297,06078
8600000US06081,1143,488,655,68792,81911,14601,06081
8600000US06082,35970,19163,16807,76423,89670,3823,06082
8600000US06084,11239,5667,5572,115718,145811,11564,06084
8600000US06085,5791,2693,3098,88786,125238,14343,06085
8600000US06088,3953,1883,2070,62126,74024,7475,06088
8600000US06089,2400,1161,1239,107476,155689,18650,06089
8600000US06090,687,344,343,155691,171403,34827,06090
8600000US06091,107,58,49,60000,78408,23764,06091
8600000US06092,3044,1495,1549,157733,186247,20073,06092
8600000US06093,2441,1170,1271,111534,133516,14796,06093
8600000US06095,23127,10627,12500,88897,103006,4748,06095
8600000US06096,10288,4937,5351,66846,86410,9464,06096
8600000US06098,10473,5333,5140,71657,80053,5202,06098
8600000US06103,1775,988,787,80426,95488,15069,06103
8600000US06105,15918,7690,8228,31512,60094,4750,06105
8600000US06106,29149,13795,15354,33076,46554,2017,06106
8600000US06107,14265,6884,7381,132171,164528,9138,06107
8600000US06108,19244,9914,9330,52857,67352,6350,06108
8600000US06109,21225,9368,11857,83391,104651,6479,06109
8600000US06110,9969,4580,5389,69888,90105,7913,06110
8600000US06111,24744,11561,13183,80310,92811,3576,06111
8600000US06112,16593,6980,9613,38750,52148,3454,06112
8600000US06114,20939,10363,10576,38153,51277,4146,06114
8600000US06117,12722,5938,6784,125488,175398,11867,06117
8600000US06118,20360,9377,10983,57346,74478,3559,06118
8600000US06119,12292,5690,6602,82146,112674,6565,06119
8600000US06120,9511,4349,5162,26456,35048,2748,06120
8600000US06160,0,0,0,,,,06160
8600000US06226,15629,7135,8494,35971,46827,3537,06226
8600000US06231,3015,1508,1507,119247,133054,14542,06231
8600000US06232,2596,1225,1371,101098,105847,7531,06232
8600000US06234,6685,3692,2993,71967,87484,10011,06234
8600000US06235,1976,1088,888,71458,85681,7932,06235
8600000US06237,4404,2250,2154,106333,123113,10342,06237
8600000US06238,9772,4757,5015,91479,109821,6934,06238
8600000US06239,8796,4009,4787,53718,69635,7109,06239
8600000US06241,4787,2400,2387,75833,81324,6114,06241
8600000US06242,1113,605,508,84118,95938,8133,06242
8600000US06243,115,67,48,,,,06243
8600000US06247,2243,1152,1091,75291,88436,6647,06247
8600000US06248,4348,2184,2164,104038,130723,10049,06248
8600000US06249,5814,2890,2924,95757,105322,8632,06249
8600000US06250,3754,1788,1966,86580,126824,32779,06250
8600000US06254,1492,776,716,94000,108333,9231,06254
